address,pref,county,muni,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
岡山県久米郡美咲町,岡山県,久米郡,美咲町,661.0,756.0,873.0,924.0,1010.0,1068.0,1154.0,1304.0,1436.0,1537.0
岡山県加賀郡吉備中央町,岡山県,加賀郡,吉備中央町,494.0,582.0,717.0,829.0,911.0,977.0,1115.0,1274.0,1447.0,1598.0
岡山県市町村不明,岡山県,,市町村不明,49967.0,50114.0,50128.0,50149.0,50185.0,49561.0,48130.0,46791.0,45676.0,44565.0
広島県広島市,広島県,,広島市,22659.0,29232.0,35519.0,40976.0,46504.0,54764.0,61695.0,68438.0,77003.0,85861.0
広島県呉市,広島県,,呉市,16034.0,17656.0,19132.0,20250.0,21442.0,22871.0,23703.0,24450.0,25611.0,26665.0
広島県竹原市,広島県,,竹原市,2112.0,2326.0,2498.0,2683.0,2830.0,2985.0,3136.0,3249.0,3443.0,3589.0
広島県三原市,広島県,,三原市,9409.0,10243.0,11035.0,11730.0,12498.0,13387.0,14038.0,14772.0,15910.0,16664.0
広島県尾道市,広島県,,尾道市,14018.0,15393.0,16731.0,17789.0,18859.0,20175.0,21225.0,22487.0,24107.0,25395.0
広島県福山市,広島県,,福山市,46968.0,51306.0,55773.0,59702.0,63473.0,69565.0,74274.0,78837.0,84932.0,90809.0
広島県府中市,広島県,,府中市,4455.0,4875.0,5201.0,5490.0,5814.0,6255.0,6600.0,6886.0,7199.0,7587.0
広島県三次市,広島県,,三次市,7494.0,8006.0,8588.0,9113.0,9429.0,9899.0,10166.0,10378.0,10721.0,11305.0
広島県庄原市,広島県,,庄原市,5093.0,5516.0,5847.0,6068.0,6257.0,6532.0,6629.0,6738.0,6860.0,7090.0
広島県大竹市,広島県,,大竹市,2384.0,2699.0,2877.0,3063.0,3254.0,3532.0,3698.0,3928.0,4267.0,4439.0
広島県東広島市,広島県,,東広島市,24284.0,26373.0,29014.0,30857.0,32641.0,35366.0,37725.0,40204.0,43020.0,45807.0
広島県廿日市市,広島県,,廿日市市,10297.0,11450.0,12525.0,13473.0,14445.0,16005.0,16943.0,17783.0,19090.0,20181.0
広島県安芸高田市,広島県,,安芸高田市,4951.0,5334.0,5626.0,5881.0,6080.0,6332.0,6491.0,6647.0,6861.0,7076.0
広島県江田島市,広島県,,江田島市,1990.0,2149.0,2328.0,2416.0,2561.0,2718.0,2814.0,2930.0,3126.0,3225.0
広島県安芸郡府中町,広島県,安芸郡,府中町,944.0,1269.0,1479.0,1756.0,1927.0,2221.0,2472.0,2677.0,3002.0,3371.0
広島県安芸郡海田町,広島県,安芸郡,海田町,573.0,752.0,1019.0,1239.0,1410.0,1711.0,1904.0,2189.0,2563.0,2773.0
広島県安芸郡熊野町,広島県,安芸郡,熊野町,947.0,1145.0,1440.0,1590.0,1842.0,2124.0,2359.0,2620.0,2921.0,3343.0
広島県安芸郡坂町,広島県,安芸郡,坂町,225.0,322.0,406.0,486.0,537.0,607.0,714.0,800.0,893.0,1017.0
広島県山県郡安芸太田町,広島県,山県郡,安芸太田町,119.0,180.0,224.0,255.0,257.0,282.0,340.0,407.0,443.0,504.0
広島県山県郡北広島町,広島県,山県郡,北広島町,1245.0,1422.0,1706.0,1906.0,2029.0,2274.0,2436.0,2669.0,2864.0,2998.0
広島県豊田郡大崎上島町,広島県,豊田郡,大崎上島町,145.0,170.0,207.0,217.0,254.0,280.0,307.0,382.0,428.0,478.0
広島県世羅郡世羅町,広島県,世羅郡,世羅町,950.0,1242.0,1441.0,1551.0,1746.0,2000.0,2147.0,2390.0,2572.0,2742.0
広島県神石郡神石高原町,広島県,神石郡,神石高原町,379.0,448.0,525.0,596.0,646.0,729.0,792.0,845.0,942.0,1055.0
広島県市町村不明,広島県,,市町村不明,50884.0,50972.0,50998.0,51039.0,51050.0,50178.0,48378.0,46870.0,46009.0,45427.0
山口県下関市,山口県,,下関市,16589.0,17850.0,19126.0,20410.0,21667.0,23308.0,24714.0,26212.0,28228.0,30627.0
山口県宇部市,山口県,,宇部市,13166.0,14432.0,15911.0,17060.0,18496.0,20292.0,21724.0,23292.0,25451.0,27602.0
山口県山口市,山口県,,山口市,20963.0,23230.0,25398.0,26933.0,28582.0,31097.0,32944.0,34868.0,37508.0,40220.0
山口県萩市,山口県,,萩市,2811.0,3034.0,3268.0,3534.0,3784.0,4212.0,4443.0,4685.0,5077.0,5376.0
山口県防府市,山口県,,防府市,13084.0,14500.0,16024.0,17232.0,18521.0,20854.0,22418.0,23934.0,25853.0,27553.0
山口県下松市,山口県,,下松市,5929.0,6625.0,7135.0,7842.0,8588.0,9360.0,10230.0,11050.0,12022.0,13147.0
山口県岩国市,山口県,,岩国市,13300.0,14397.0,15652.0,16527.0,17544.0,18785.0,19847.0,20989.0,22659.0,23899.0
山口県光市,山口県,,光市,5491.0,5977.0,6535.0,7012.0,7422.0,7852.0,8253.0,8804.0,9386.0,10041.0
山口県長門市,山口県,,長門市,2618.0,2921.0,3135.0,3295.0,3486.0,3767.0,3905.0,4081.0,4398.0,4698.0
山口県柳井市,山口県,,柳井市,3601.0,3967.0,4238.0,4486.0,4675.0,4909.0,5141.0,5290.0,5661.0,6071.0
山口県美祢市,山口県,,美祢市,2655.0,2910.0,3076.0,3200.0,3305.0,3457.0,3512.0,3611.0,3764.0,3929.0
山口県周南市,山口県,,周南市,14094.0,15425.0,16695.0,17916.0,19036.0,20446.0,21749.0,23061.0,24697.0,26338.0
山口県山陽小野田市,山口県,,山陽小野田市,6424.0,6977.0,7558.0,8148.0,8561.0,9189.0,9622.0,10079.0,10792.0,11639.0
山口県大島郡周防大島町,山口県,大島郡,周防大島町,425.0,574.0,655.0,723.0,832.0,985.0,1063.0,1155.0,1316.0,1432.0
山口県玖珂郡和木町,山口県,玖珂郡,和木町,188.0,233.0,289.0,324.0,398.0,471.0,505.0,578.0,683.0,785.0
山口県熊毛郡上関町,山口県,熊毛郡,上関町,35.0,47.0,47.0,49.0,49.0,58.0,58.0,67.0,86.0,94.0
山口県熊毛郡田布施町,山口県,熊毛郡,田布施町,578.0,695.0,898.0,1018.0,1188.0,1335.0,1507.0,1602.0,1797.0,1996.0
山口県熊毛郡平生町,山口県,熊毛郡,平生町,533.0,617.0,710.0,798.0,873.0,1005.0,1081.0,1175.0,1339.0,1489.0
山口県阿武郡阿武町,山口県,阿武郡,阿武町,58.0,63.0,77.0,89.0,89.0,116.0,134.0,152.0,178.0,178.0
山口県市町村不明,山口県,,市町村不明,4199.0,4216.0,4213.0,4216.0,4217.0,4137.0,4029.0,3894.0,3822.0,3730.0
徳島県徳島市,徳島県,,徳島市,15552.0,17041.0,18724.0,20346.0,22195.0,24907.0,27162.0,29941.0,33697.0,37350.0
徳島県鳴門市,徳島県,,鳴門市,5436.0,5818.0,6306.0,6688.0,7145.0,7726.0,8215.0,8744.0,9366.0,9941.0
徳島県小松島市,徳島県,,小松島市,2879.0,3146.0,3401.0,3589.0,3812.0,4089.0,4353.0,4663.0,4911.0,5266.0
徳島県阿南市,徳島県,,阿南市,7087.0,7726.0,8376.0,8940.0,9505.0,10322.0,11112.0,11929.0,12887.0,14110.0
徳島県吉野川市,徳島県,,吉野川市,3380.0,3609.0,3785.0,4061.0,4264.0,4605.0,5003.0,5320.0,5725.0,6171.0
徳島県阿波市,徳島県,,阿波市,4208.0,4461.0,4633.0,4897.0,5143.0,5484.0,5785.0,6093.0,6368.0,6629.0
徳島県美馬市,徳島県,,美馬市,2611.0,2833.0,3013.0,3160.0,3346.0,3574.0,3835.0,3992.0,4259.0,4550.0
徳島県三好市,徳島県,,三好市,1380.0,1479.0,1547.0,1600.0,1658.0,1803.0,1958.0,2023.0,2151.0,2356.0
徳島県勝浦郡勝浦町,徳島県,勝浦郡,勝浦町,486.0,529.0,565.0,565.0,600.0,633.0,666.0,711.0,720.0,783.0
徳島県勝浦郡上勝町,徳島県,勝浦郡,上勝町,160.0,160.0,160.0,164.0,164.0,167.0,172.0,172.0,172.0,181.0
徳島県名東郡佐那河内村,徳島県,名東郡,佐那河内村,235.0,244.0,244.0,244.0,253.0,266.0,283.0,283.0,311.0,335.0
徳島県名西郡石井町,徳島県,名西郡,石井町,2552.0,2721.0,2917.0,3129.0,3355.0,3663.0,3876.0,4095.0,4448.0,4795.0
徳島県名西郡神山町,徳島県,名西郡,神山町,151.0,179.0,194.0,194.0,198.0,211.0,211.0,220.0,236.0,256.0
徳島県那賀郡那賀町,徳島県,那賀郡,那賀町,485.0,497.0,511.0,530.0,550.0,588.0,638.0,650.0,685.0,763.0
徳島県海部郡牟岐町,徳島県,海部郡,牟岐町,132.0,150.0,166.0,169.0,186.0,207.0,212.0,228.0,266.0,272.0
徳島県海部郡美波町,徳島県,海部郡,美波町,448.0,468.0,492.0,507.0,526.0,568.0,592.0,611.0,640.0,693.0
徳島県海部郡海陽町,徳島県,海部郡,海陽町,621.0,662.0,700.0,752.0,762.0,812.0,829.0,911.0,914.0,967.0
徳島県板野郡松茂町,徳島県,板野郡,松茂町,1753.0,1928.0,2015.0,2121.0,2272.0,2447.0,2585.0,2736.0,3033.0,3249.0
徳島県板野郡北島町,徳島県,板野郡,北島町,2161.0,2415.0,2654.0,2851.0,3194.0,3543.0,3892.0,4245.0,5063.0,5587.0
徳島県板野郡藍住町,徳島県,板野郡,藍住町,3076.0,3424.0,3806.0,4082.0,4439.0,5046.0,5579.0,6095.0,6931.0,7575.0
徳島県板野郡板野町,徳島県,板野郡,板野町,1209.0,1334.0,1419.0,1535.0,1635.0,1784.0,1881.0,2097.0,2368.0,2590.0
徳島県板野郡上板町,徳島県,板野郡,上板町,1297.0,1376.0,1472.0,1549.0,1634.0,1767.0,1844.0,1898.0,2008.0,2167.0
徳島県美馬郡つるぎ町,徳島県,美馬郡,つるぎ町,431.0,467.0,489.0,504.0,528.0,547.0,592.0,619.0,636.0,671.0
徳島県三好郡東みよし町,徳島県,三好郡,東みよし町,1387.0,1449.0,1588.0,1676.0,1735.0,1794.0,1941.0,2031.0,2173.0,2344.0
徳島県市町村不明,徳島県,,市町村不明,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
香川県高松市,香川県,,高松市,33968.0,38246.0,41949.0,45359.0,48856.0,52991.0,56873.0,60852.0,66321.0,71629.0
香川県丸亀市,香川県,,丸亀市,11362.0,12639.0,13852.0,14834.0,16012.0,17689.0,18861.0,20018.0,21823.0,23467.0
香川県坂出市,香川県,,坂出市,4568.0,5001.0,5383.0,5732.0,6069.0,6787.0,7146.0,7659.0,8193.0,8878.0
香川県善通寺市,香川県,,善通寺市,3019.0,3435.0,3780.0,4018.0,4407.0,4836.0,5061.0,5424.0,5808.0,6206.0
香川県観音寺市,香川県,,観音寺市,7089.0,7716.0,8244.0,8667.0,9070.0,9976.0,10512.0,10995.0,11733.0,12474.0
香川県さぬき市,香川県,,さぬき市,4212.0,4680.0,5058.0,5396.0,5852.0,6349.0,6652.0,7072.0,7551.0,7856.0
香川県東かがわ市,香川県,,東かがわ市,2594.0,2858.0,2986.0,3098.0,3297.0,3536.0,3744.0,3858.0,4027.0,4206.0
香川県三豊市,香川県,,三豊市,8383.0,9054.0,9659.0,10239.0,10668.0,11445.0,11898.0,12405.0,12946.0,13592.0
香川県小豆郡土庄町,香川県,小豆郡,土庄町,280.0,397.0,435.0,468.0,512.0,651.0,729.0,776.0,819.0,872.0
香川県小豆郡小豆島町,香川県,小豆郡,小豆島町,314.0,391.0,422.0,466.0,532.0,639.0,698.0,797.0,857.0,935.0
香川県木田郡三木町,香川県,木田郡,三木町,2880.0,3255.0,3544.0,3786.0,4061.0,4423.0,4678.0,4933.0,5295.0,5675.0
香川県香川郡直島町,香川県,香川郡,直島町,98.0,102.0,110.0,121.0,121.0,134.0,148.0,168.0,172.0,188.0
香川県綾歌郡宇多津町,香川県,綾歌郡,宇多津町,1121.0,1237.0,1392.0,1595.0,1750.0,1906.0,2035.0,2180.0,2415.0,2640.0
香川県綾歌郡綾川町,香川県,綾歌郡,綾川町,2776.0,3033.0,3349.0,3580.0,3844.0,4236.0,4447.0,4624.0,4880.0,5272.0
香川県仲多度郡琴平町,香川県,仲多度郡,琴平町,715.0,807.0,894.0,937.0,1000.0,1157.0,1228.0,1239.0,1309.0,1389.0
香川県仲多度郡多度津町,香川県,仲多度郡,多度津町,2450.0,2607.0,2832.0,3013.0,3203.0,3506.0,3784.0,3997.0,4153.0,4351.0
香川県仲多度郡まんのう町,香川県,仲多度郡,まんのう町,2365.0,2621.0,2873.0,3082.0,3377.0,3623.0,3965.0,4174.0,4419.0,4630.0
香川県市町村不明,香川県,,市町村不明,1625.0,1626.0,1631.0,1631.0,1631.0,1612.0,1595.0,1568.0,1552.0,1546.0
愛媛県松山市,愛媛県,,松山市,42756.0,47572.0,52504.0,56737.0,61898.0,68975.0,74202.0,79977.0,85298.0,90822.0
愛媛県今治市,愛媛県,,今治市,14489.0,16142.0,18011.0,19353.0,20626.0,22571.0,23875.0,25250.0,26886.0,28571.0
愛媛県宇和島市,愛媛県,,宇和島市,4600.0,5032.0,5467.0,5769.0,6136.0,6516.0,6780.0,7032.0,7604.0,8076.0
愛媛県八幡浜市,愛媛県,,八幡浜市,1454.0,1555.0,1798.0,1950.0,2085.0,2269.0,2403.0,2544.0,2700.0,2906.0
愛媛県新居浜市,愛媛県,,新居浜市,10694.0,11723.0,12756.0,13925.0,15135.0,16556.0,17520.0,18663.0,20045.0,21533.0
愛媛県西条市,愛媛県,,西条市,11592.0,12474.0,13516.0,14371.0,15668.0,17007.0,18164.0,19105.0,20416.0,21903.0
愛媛県大洲市,愛媛県,,大洲市,2388.0,2672.0,2921.0,3134.0,3275.0,3557.0,3832.0,4110.0,4361.0,4627.0
愛媛県伊予市,愛媛県,,伊予市,3829.0,4201.0,4727.0,4977.0,5419.0,6081.0,6567.0,7024.0,7533.0,8031.0
愛媛県四国中央市,愛媛県,,四国中央市,6942.0,7502.0,8239.0,8905.0,9527.0,10463.0,11188.0,12148.0,13093.0,13750.0
愛媛県西予市,愛媛県,,西予市,3109.0,3354.0,3551.0,3800.0,3988.0,4205.0,4381.0,4812.0,5420.0,5751.0
愛媛県東温市,愛媛県,,東温市,4613.0,4961.0,5371.0,5782.0,6294.0,6946.0,7478.0,7972.0,8536.0,8963.0
愛媛県越智郡上島町,愛媛県,越智郡,上島町,375.0,435.0,605.0,637.0,662.0,692.0,754.0,788.0,817.0,842.0
愛媛県上浮穴郡久万高原町,愛媛県,上浮穴郡,久万高原町,191.0,203.0,224.0,256.0,262.0,334.0,362.0,398.0,541.0,609.0
愛媛県伊予郡松前町,愛媛県,伊予郡,松前町,3368.0,3758.0,4129.0,4458.0,4877.0,5586.0,6068.0,6365.0,6891.0,7472.0
愛媛県伊予郡砥部町,愛媛県,伊予郡,砥部町,1869.0,2046.0,2254.0,2420.0,2676.0,2875.0,3094.0,3319.0,3534.0,3935.0
愛媛県喜多郡内子町,愛媛県,喜多郡,内子町,1005.0,1101.0,1166.0,1253.0,1364.0,1483.0,1543.0,1718.0,1930.0,2026.0
愛媛県西宇和郡伊方町,愛媛県,西宇和郡,伊方町,213.0,240.0,257.0,287.0,340.0,359.0,374.0,381.0,407.0,436.0
愛媛県北宇和郡松野町,愛媛県,北宇和郡,松野町,291.0,336.0,357.0,394.0,397.0,412.0,425.0,444.0,484.0,505.0
愛媛県北宇和郡鬼北町,愛媛県,北宇和郡,鬼北町,1007.0,1164.0,1215.0,1315.0,1371.0,1441.0,1483.0,1557.0,1663.0,1735.0
愛媛県南宇和郡愛南町,愛媛県,南宇和郡,愛南町,1878.0,1964.0,2035.0,2124.0,2206.0,2271.0,2331.0,2691.0,2893.0,3021.0
愛媛県市町村不明,愛媛県,,市町村不明,612.0,628.0,622.0,625.0,625.0,625.0,574.0,550.0,536.0,536.0
高知県高知市,高知県,,高知市,23556.0,26075.0,28291.0,30128.0,32129.0,34683.0,36690.0,38527.0,40673.0,42653.0
高知県室戸市,高知県,,室戸市,535.0,596.0,708.0,750.0,817.0,864.0,912.0,935.0,997.0,1030.0
高知県安芸市,高知県,,安芸市,1567.0,1655.0,1751.0,1838.0,1923.0,2033.0,2170.0,2274.0,2438.0,2515.0
高知県南国市,高知県,,南国市,5922.0,6416.0,6839.0,7282.0,7647.0,8271.0,8788.0,9311.0,9874.0,10444.0
高知県土佐市,高知県,,土佐市,2953.0,3275.0,3553.0,3774.0,3998.0,4388.0,4590.0,4868.0,5342.0,5556.0
高知県須崎市,高知県,,須崎市,1602.0,1703.0,1792.0,1879.0,1982.0,2072.0,2169.0,2260.0,2416.0,2490.0
高知県宿毛市,高知県,,宿毛市,1530.0,1648.0,1722.0,1801.0,1915.0,2051.0,2167.0,2319.0,2538.0,2650.0
高知県土佐清水市,高知県,,土佐清水市,886.0,948.0,1033.0,1068.0,1112.0,1134.0,1168.0,1182.0,1220.0,1242.0
高知県四万十市,高知県,,四万十市,2712.0,2924.0,3104.0,3286.0,3424.0,3649.0,3838.0,4150.0,4405.0,4682.0
高知県香南市,高知県,,香南市,5112.0,5460.0,5756.0,5984.0,6297.0,6805.0,7046.0,7410.0,7839.0,8332.0
高知県香美市,高知県,,香美市,2322.0,2565.0,2815.0,2999.0,3159.0,3389.0,3642.0,3883.0,4104.0,4295.0
高知県安芸郡東洋町,高知県,安芸郡,東洋町,136.0,160.0,170.0,182.0,191.0,200.0,245.0,254.0,258.0,262.0
高知県安芸郡奈半利町,高知県,安芸郡,奈半利町,286.0,344.0,348.0,362.0,362.0,381.0,381.0,388.0,425.0,432.0
高知県安芸郡田野町,高知県,安芸郡,田野町,164.0,173.0,186.0,231.0,244.0,279.0,298.0,317.0,350.0,380.0
高知県安芸郡安田町,高知県,安芸郡,安田町,263.0,294.0,323.0,327.0,340.0,344.0,344.0,344.0,353.0,377.0
高知県安芸郡北川村,高知県,安芸郡,北川村,114.0,144.0,152.0,156.0,156.0,164.0,164.0,187.0,197.0,202.0
高知県安芸郡馬路村,高知県,安芸郡,馬路村,65.0,65.0,70.0,75.0,75.0,79.0,79.0,83.0,88.0,88.0
高知県安芸郡芸西村,高知県,安芸郡,芸西村,364.0,433.0,482.0,516.0,541.0,602.0,618.0,658.0,696.0,727.0
高知県長岡郡本山町,高知県,長岡郡,本山町,260.0,270.0,281.0,290.0,290.0,294.0,306.0,324.0,353.0,388.0
高知県長岡郡大豊町,高知県,長岡郡,大豊町,169.0,182.0,198.0,202.0,202.0,206.0,226.0,236.0,236.0,239.0
高知県土佐郡土佐町,高知県,土佐郡,土佐町,361.0,369.0,406.0,433.0,437.0,461.0,461.0,482.0,501.0,518.0
高知県土佐郡大川村,高知県,土佐郡,大川村,4.0,4.0,4.0,4.0,4.0,8.0,8.0,8.0,8.0,8.0
高知県吾川郡いの町,高知県,吾川郡,いの町,1938.0,2101.0,2230.0,2380.0,2507.0,2680.0,2805.0,2933.0,3132.0,3318.0
高知県吾川郡仁淀川町,高知県,吾川郡,仁淀川町,307.0,344.0,358.0,382.0,419.0,477.0,498.0,503.0,514.0,529.0
高知県高岡郡中土佐町,高知県,高岡郡,中土佐町,439.0,499.0,510.0,521.0,533.0,554.0,580.0,611.0,647.0,668.0
高知県高岡郡佐川町,高知県,高岡郡,佐川町,1749.0,1852.0,1917.0,2030.0,2142.0,2267.0,2430.0,2537.0,2655.0,2769.0
高知県高岡郡越知町,高知県,高岡郡,越知町,500.0,534.0,538.0,578.0,604.0,632.0,713.0,749.0,769.0,790.0
高知県高岡郡檮原町,高知県,高岡郡,梼原町,658.0,670.0,696.0,735.0,748.0,787.0,808.0,830.0,856.0,895.0
高知県高岡郡日高村,高知県,高岡郡,日高村,472.0,523.0,540.0,566.0,594.0,637.0,655.0,685.0,710.0,740.0
高知県高岡郡津野町,高知県,高岡郡,津野町,477.0,531.0,615.0,629.0,670.0,719.0,733.0,759.0,809.0,840.0
高知県高岡郡四万十町,高知県,高岡郡,四万十町,2352.0,2476.0,2591.0,2634.0,2709.0,2792.0,2888.0,2992.0,3100.0,3216.0
高知県幡多郡大月町,高知県,幡多郡,大月町,259.0,302.0,329.0,333.0,345.0,358.0,388.0,503.0,544.0,549.0
高知県幡多郡三原村,高知県,幡多郡,三原村,207.0,228.0,236.0,255.0,255.0,255.0,268.0,273.0,279.0,285.0
高知県幡多郡黒潮町,高知県,幡多郡,黒潮町,804.0,900.0,951.0,1002.0,1071.0,1151.0,1189.0,1236.0,1280.0,1306.0
高知県市町村不明,高知県,,市町村不明,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
福岡県北九州市,福岡県,,北九州市,49174.0,55397.0,60506.0,65112.0,69237.0,76122.0,81321.0,86829.0,93449.0,99750.0
福岡県福岡市,福岡県,,福岡市,50379.0,56699.0,62632.0,67465.0,71999.0,79238.0,84454.0,90176.0,96967.0,103360.0
福岡県大牟田市,福岡県,,大牟田市,9044.0,10085.0,10933.0,11612.0,12169.0,13037.0,13681.0,14376.0,15222.0,16274.0
福岡県久留米市,福岡県,,久留米市,30181.0,33992.0,36756.0,39019.0,41551.0,45376.0,48195.0,51216.0,55403.0,58489.0
福岡県直方市,福岡県,,直方市,5107.0,5761.0,6253.0,6726.0,7115.0,7754.0,8149.0,8559.0,9171.0,9688.0
福岡県飯塚市,福岡県,,飯塚市,11800.0,13131.0,14182.0,15357.0,16195.0,17596.0,18544.0,19663.0,21280.0,22919.0
福岡県田川市,福岡県,,田川市,3870.0,4387.0,4718.0,4948.0,5178.0,5535.0,5749.0,6080.0,6419.0,6836.0
福岡県柳川市,福岡県,,柳川市,7970.0,9249.0,10008.0,10670.0,11098.0,11864.0,12346.0,12982.0,13643.0,14428.0
福岡県八女市,福岡県,,八女市,7945.0,8981.0,9648.0,10264.0,10841.0,11385.0,11800.0,12824.0,13637.0,14327.0
福岡県筑後市,福岡県,,筑後市,6693.0,7478.0,8259.0,8801.0,9283.0,9966.0,10494.0,11116.0,11929.0,12781.0
福岡県大川市,福岡県,,大川市,3130.0,3466.0,3708.0,3922.0,4234.0,4505.0,4799.0,4965.0,5288.0,5558.0
福岡県行橋市,福岡県,,行橋市,7760.0,8728.0,9512.0,10223.0,10970.0,11904.0,12785.0,13615.0,14577.0,15511.0
福岡県豊前市,福岡県,,豊前市,3595.0,3987.0,4197.0,4432.0,4614.0,4848.0,5036.0,5249.0,5450.0,5614.0
福岡県中間市,福岡県,,中間市,2568.0,2943.0,3231.0,3436.0,3616.0,4011.0,4292.0,4640.0,5109.0,5539.0
福岡県小郡市,福岡県,,小郡市,6912.0,7711.0,8459.0,9100.0,9782.0,10766.0,11271.0,11964.0,12865.0,13643.0
福岡県筑紫野市,福岡県,,筑紫野市,8308.0,9065.0,9869.0,10804.0,11485.0,12572.0,13443.0,14369.0,15393.0,16284.0
福岡県春日市,福岡県,,春日市,5686.0,6418.0,7033.0,7500.0,8128.0,9008.0,9536.0,10176.0,10888.0,11543.0
福岡県大野城市,福岡県,,大野城市,6597.0,7390.0,8248.0,8770.0,9272.0,10042.0,10590.0,11207.0,11954.0,12739.0
福岡県宗像市,福岡県,,宗像市,11028.0,12211.0,13128.0,14029.0,14846.0,16134.0,17070.0,18283.0,19702.0,20932.0
福岡県太宰府市,福岡県,,太宰府市,5531.0,6136.0,6553.0,6901.0,7258.0,8025.0,8611.0,9148.0,9827.0,10553.0
福岡県古賀市,福岡県,,古賀市,5576.0,6218.0,6881.0,7422.0,7879.0,8485.0,9035.0,9526.0,10080.0,10713.0
福岡県福津市,福岡県,,福津市,6796.0,7938.0,8814.0,9663.0,10884.0,12568.0,13570.0,14380.0,15357.0,16183.0
福岡県うきは市,福岡県,,うきは市,4609.0,5128.0,5406.0,5803.0,6029.0,6419.0,6600.0,6889.0,7108.0,7452.0
福岡県宮若市,福岡県,,宮若市,2921.0,3249.0,3447.0,3702.0,4065.0,4522.0,4746.0,5007.0,5320.0,5549.0
福岡県嘉麻市,福岡県,,嘉麻市,2893.0,3386.0,3653.0,3987.0,4249.0,4575.0,4811.0,5058.0,5453.0,5682.0
福岡県朝倉市,福岡県,,朝倉市,7799.0,8622.0,9188.0,9665.0,10251.0,10936.0,11485.0,12120.0,13179.0,13773.0
福岡県みやま市,福岡県,,みやま市,4848.0,5819.0,6355.0,6738.0,7066.0,7445.0,7792.0,8143.0,8610.0,9081.0
福岡県糸島市,福岡県,,糸島市,10893.0,12048.0,13205.0,14305.0,15087.0,16540.0,17478.0,18992.0,20806.0,22136.0
福岡県糟屋郡宇美町,福岡県,糟屋郡,宇美町,3656.0,4046.0,4383.0,4694.0,4950.0,5273.0,5491.0,5912.0,6423.0,6743.0
福岡県糟屋郡篠栗町,福岡県,糟屋郡,篠栗町,1961.0,2193.0,2311.0,2509.0,2654.0,2881.0,3115.0,3404.0,3664.0,4130.0
福岡県糟屋郡志免町,福岡県,糟屋郡,志免町,3233.0,3611.0,3791.0,3930.0,4228.0,4604.0,4816.0,5084.0,5385.0,5679.0
福岡県糟屋郡須惠町,福岡県,糟屋郡,須恵町,3201.0,3707.0,4140.0,4472.0,4788.0,5201.0,5520.0,5927.0,6388.0,6832.0
福岡県糟屋郡新宮町,福岡県,糟屋郡,新宮町,3392.0,3827.0,4128.0,4252.0,4492.0,4763.0,4905.0,5050.0,5251.0,5406.0
福岡県糟屋郡久山町,福岡県,糟屋郡,久山町,1119.0,1242.0,1439.0,1606.0,1796.0,1989.0,2165.0,2418.0,2617.0,2798.0
福岡県糟屋郡粕屋町,福岡県,糟屋郡,粕屋町,3213.0,3549.0,3811.0,4067.0,4285.0,4569.0,4850.0,5249.0,5771.0,6117.0
福岡県遠賀郡芦屋町,福岡県,遠賀郡,芦屋町,1270.0,1382.0,1512.0,1599.0,1707.0,1783.0,1844.0,1985.0,2095.0,2197.0
福岡県遠賀郡水巻町,福岡県,遠賀郡,水巻町,2010.0,2410.0,2637.0,2842.0,3019.0,3269.0,3510.0,3692.0,4074.0,4415.0
福岡県遠賀郡岡垣町,福岡県,遠賀郡,岡垣町,4032.0,4492.0,4893.0,5140.0,5442.0,6026.0,6441.0,6815.0,7598.0,8002.0
福岡県遠賀郡遠賀町,福岡県,遠賀郡,遠賀町,1876.0,2119.0,2311.0,2523.0,2724.0,3004.0,3179.0,3341.0,3543.0,3712.0
福岡県鞍手郡小竹町,福岡県,鞍手郡,小竹町,826.0,885.0,936.0,965.0,998.0,1057.0,1098.0,1145.0,1219.0,1277.0
福岡県鞍手郡鞍手町,福岡県,鞍手郡,鞍手町,1731.0,1891.0,2049.0,2155.0,2253.0,2441.0,2562.0,2725.0,2845.0,3073.0
福岡県嘉穂郡桂川町,福岡県,嘉穂郡,桂川町,1347.0,1493.0,1617.0,1724.0,1813.0,1965.0,2104.0,2254.0,2454.0,2517.0
福岡県朝倉郡筑前町,福岡県,朝倉郡,筑前町,4489.0,5082.0,5409.0,5651.0,5930.0,6451.0,6879.0,7374.0,8096.0,8789.0
福岡県朝倉郡東峰村,福岡県,朝倉郡,東峰村,216.0,240.0,260.0,264.0,278.0,293.0,305.0,309.0,325.0,332.0
福岡県三井郡大刀洗町,福岡県,三井郡,大刀洗町,2429.0,2686.0,2883.0,3116.0,3350.0,3619.0,3828.0,4105.0,4474.0,4770.0
福岡県三潴郡大木町,福岡県,三潴郡,大木町,2182.0,2386.0,2529.0,2636.0,2730.0,2897.0,3042.0,3209.0,3432.0,3569.0
福岡県八女郡広川町,福岡県,八女郡,広川町,3054.0,3580.0,3795.0,3995.0,4165.0,4417.0,4614.0,4925.0,5215.0,5555.0
福岡県田川郡香春町,福岡県,田川郡,香春町,1145.0,1198.0,1284.0,1377.0,1466.0,1593.0,1617.0,1659.0,1742.0,1825.0
福岡県田川郡添田町,福岡県,田川郡,添田町,631.0,699.0,750.0,786.0,831.0,911.0,932.0,957.0,1000.0,1029.0
