address,pref,county,muni,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
青森県上北郡六ヶ所村,青森県,上北郡,六ヶ所村,49.0,60.0,71.0,80.0,93.0,100.0,108.0,116.0,121.0,127.0
青森県上北郡おいらせ町,青森県,上北郡,おいらせ町,442.0,473.0,516.0,542.0,585.0,640.0,672.0,732.0,785.0,834.0
青森県下北郡大間町,青森県,下北郡,大間町,14.0,17.0,21.0,22.0,22.0,23.0,26.0,29.0,37.0,38.0
青森県下北郡東通村,青森県,下北郡,東通村,7.0,7.0,9.0,9.0,11.0,14.0,15.0,17.0,21.0,26.0
青森県下北郡風間浦村,青森県,下北郡,風間浦村,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0
青森県下北郡佐井村,青森県,下北郡,佐井村,7.0,9.0,11.0,11.0,11.0,11.0,11.0,12.0,14.0,14.0
青森県三戸郡三戸町,青森県,三戸郡,三戸町,87.0,99.0,111.0,119.0,129.0,135.0,139.0,145.0,157.0,162.0
青森県三戸郡五戸町,青森県,三戸郡,五戸町,238.0,266.0,299.0,313.0,321.0,344.0,356.0,366.0,386.0,409.0
青森県三戸郡田子町,青森県,三戸郡,田子町,43.0,49.0,53.0,59.0,65.0,69.0,77.0,81.0,84.0,86.0
青森県三戸郡南部町,青森県,三戸郡,南部町,214.0,239.0,255.0,281.0,298.0,309.0,326.0,352.0,375.0,392.0
青森県三戸郡階上町,青森県,三戸郡,階上町,187.0,215.0,231.0,243.0,257.0,273.0,282.0,297.0,319.0,327.0
青森県三戸郡新郷村,青森県,三戸郡,新郷村,10.0,14.0,18.0,21.0,21.0,24.0,26.0,27.0,28.0,28.0
青森県市町村不明,青森県,,市町村不明,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
岩手県盛岡市,岩手県,,盛岡市,3391.0,3692.0,4018.0,4304.0,4645.0,4949.0,5218.0,5559.0,6038.0,6488.0
岩手県宮古市,岩手県,,宮古市,1044.0,1164.0,1353.0,1425.0,1501.0,1575.0,1615.0,1673.0,1736.0,1788.0
岩手県大船渡市,岩手県,,大船渡市,668.0,779.0,868.0,926.0,983.0,1047.0,1092.0,1145.0,1208.0,1251.0
岩手県花巻市,岩手県,,花巻市,1767.0,1934.0,2073.0,2200.0,2310.0,2448.0,2530.0,2654.0,2813.0,2957.0
岩手県北上市,岩手県,,北上市,1681.0,1805.0,1955.0,2097.0,2221.0,2390.0,2504.0,2626.0,2808.0,3003.0
岩手県久慈市,岩手県,,久慈市,430.0,476.0,520.0,552.0,584.0,619.0,640.0,667.0,718.0,752.0
岩手県遠野市,岩手県,,遠野市,339.0,369.0,412.0,442.0,477.0,518.0,538.0,556.0,588.0,613.0
岩手県一関市,岩手県,,一関市,1954.0,2110.0,2338.0,2471.0,2642.0,2837.0,2977.0,3117.0,3261.0,3410.0
岩手県陸前高田市,岩手県,,陸前高田市,426.0,547.0,638.0,694.0,768.0,848.0,890.0,924.0,959.0,981.0
岩手県釜石市,岩手県,,釜石市,512.0,575.0,653.0,702.0,772.0,849.0,889.0,928.0,975.0,1013.0
岩手県二戸市,岩手県,,二戸市,298.0,337.0,364.0,390.0,409.0,429.0,449.0,470.0,497.0,533.0
岩手県八幡平市,岩手県,,八幡平市,318.0,351.0,380.0,397.0,406.0,428.0,442.0,453.0,475.0,491.0
岩手県奥州市,岩手県,,奥州市,2176.0,2369.0,2544.0,2697.0,2900.0,3115.0,3241.0,3416.0,3585.0,3779.0
岩手県滝沢市,岩手県,,滝沢市,336.0,428.0,503.0,577.0,671.0,812.0,913.0,1011.0,1124.0,1231.0
岩手県岩手郡雫石町,岩手県,岩手郡,雫石町,253.0,280.0,307.0,330.0,342.0,356.0,369.0,382.0,400.0,423.0
岩手県岩手郡葛巻町,岩手県,岩手郡,葛巻町,89.0,95.0,97.0,100.0,100.0,103.0,105.0,106.0,109.0,109.0
岩手県岩手郡岩手町,岩手県,岩手郡,岩手町,165.0,178.0,198.0,206.0,215.0,224.0,232.0,245.0,257.0,271.0
岩手県紫波郡紫波町,岩手県,紫波郡,紫波町,736.0,791.0,844.0,884.0,931.0,995.0,1056.0,1146.0,1222.0,1281.0
岩手県紫波郡矢巾町,岩手県,紫波郡,矢巾町,591.0,651.0,701.0,736.0,787.0,851.0,884.0,903.0,940.0,971.0
岩手県和賀郡西和賀町,岩手県,和賀郡,西和賀町,8.0,8.0,8.0,8.0,8.0,10.0,12.0,15.0,17.0,19.0
岩手県胆沢郡金ケ崎町,岩手県,胆沢郡,金ケ崎町,320.0,345.0,373.0,399.0,418.0,454.0,481.0,505.0,529.0,561.0
岩手県西磐井郡平泉町,岩手県,西磐井郡,平泉町,116.0,123.0,132.0,139.0,151.0,160.0,165.0,166.0,175.0,183.0
岩手県気仙郡住田町,岩手県,気仙郡,住田町,53.0,57.0,67.0,73.0,80.0,90.0,92.0,94.0,104.0,107.0
岩手県上閉伊郡大槌町,岩手県,上閉伊郡,大槌町,174.0,238.0,310.0,375.0,451.0,510.0,530.0,544.0,553.0,561.0
岩手県下閉伊郡山田町,岩手県,下閉伊郡,山田町,282.0,327.0,396.0,453.0,504.0,567.0,586.0,601.0,621.0,634.0
岩手県下閉伊郡岩泉町,岩手県,下閉伊郡,岩泉町,94.0,112.0,125.0,134.0,141.0,150.0,155.0,159.0,163.0,168.0
岩手県下閉伊郡田野畑村,岩手県,下閉伊郡,田野畑村,48.0,64.0,67.0,70.0,77.0,81.0,82.0,84.0,86.0,87.0
岩手県下閉伊郡普代村,岩手県,下閉伊郡,普代村,12.0,17.0,21.0,22.0,25.0,27.0,31.0,32.0,34.0,35.0
岩手県九戸郡軽米町,岩手県,九戸郡,軽米町,120.0,126.0,134.0,136.0,146.0,151.0,158.0,161.0,164.0,172.0
岩手県九戸郡野田村,岩手県,九戸郡,野田村,58.0,70.0,80.0,86.0,90.0,93.0,99.0,101.0,109.0,113.0
岩手県九戸郡九戸村,岩手県,九戸郡,九戸村,70.0,79.0,88.0,93.0,95.0,98.0,104.0,106.0,112.0,115.0
岩手県九戸郡洋野町,岩手県,九戸郡,洋野町,159.0,176.0,197.0,202.0,221.0,237.0,251.0,260.0,274.0,292.0
岩手県二戸郡一戸町,岩手県,二戸郡,一戸町,138.0,150.0,166.0,177.0,185.0,197.0,205.0,211.0,218.0,225.0
岩手県市町村不明,岩手県,,市町村不明,664.0,649.0,641.0,641.0,641.0,628.0,613.0,598.0,588.0,580.0
宮城県仙台市,宮城県,,仙台市,11732.0,13243.0,14752.0,15951.0,17075.0,18531.0,19539.0,20628.0,22057.0,23605.0
宮城県石巻市,宮城県,,石巻市,3301.0,3761.0,4218.0,4582.0,4949.0,5338.0,5572.0,5793.0,6041.0,6219.0
宮城県塩竈市,宮城県,,塩竈市,678.0,756.0,833.0,910.0,1001.0,1111.0,1184.0,1254.0,1320.0,1387.0
宮城県気仙沼市,宮城県,,気仙沼市,1090.0,1287.0,1560.0,1718.0,1860.0,2031.0,2113.0,2220.0,2319.0,2393.0
宮城県白石市,宮城県,,白石市,524.0,582.0,646.0,692.0,742.0,791.0,825.0,866.0,911.0,966.0
宮城県名取市,宮城県,,名取市,2066.0,2321.0,2555.0,2731.0,2947.0,3199.0,3325.0,3523.0,3700.0,3831.0
宮城県角田市,宮城県,,角田市,501.0,580.0,643.0,696.0,747.0,818.0,855.0,898.0,957.0,1003.0
宮城県多賀城市,宮城県,,多賀城市,894.0,988.0,1103.0,1182.0,1278.0,1397.0,1502.0,1630.0,1794.0,1922.0
宮城県岩沼市,宮城県,,岩沼市,1055.0,1242.0,1451.0,1543.0,1628.0,1720.0,1790.0,1857.0,1941.0,2004.0
宮城県登米市,宮城県,,登米市,1466.0,1670.0,1843.0,1992.0,2134.0,2326.0,2465.0,2598.0,2749.0,2877.0
宮城県栗原市,宮城県,,栗原市,1069.0,1203.0,1323.0,1393.0,1481.0,1590.0,1684.0,1768.0,1854.0,1941.0
宮城県東松島市,宮城県,,東松島市,1032.0,1253.0,1421.0,1539.0,1640.0,1759.0,1829.0,1876.0,1941.0,2006.0
宮城県大崎市,宮城県,,大崎市,2321.0,2603.0,2917.0,3126.0,3364.0,3672.0,3916.0,4140.0,4387.0,4618.0
宮城県刈田郡蔵王町,宮城県,刈田郡,蔵王町,221.0,246.0,272.0,302.0,325.0,349.0,367.0,381.0,397.0,418.0
宮城県刈田郡七ヶ宿町,宮城県,刈田郡,七ヶ宿町,1.0,3.0,5.0,7.0,8.0,10.0,11.0,11.0,12.0,12.0
宮城県柴田郡大河原町,宮城県,柴田郡,大河原町,459.0,506.0,560.0,596.0,639.0,708.0,754.0,810.0,893.0,967.0
宮城県柴田郡村田町,宮城県,柴田郡,村田町,177.0,191.0,208.0,223.0,240.0,264.0,278.0,289.0,313.0,329.0
宮城県柴田郡柴田町,宮城県,柴田郡,柴田町,662.0,737.0,805.0,870.0,951.0,1047.0,1116.0,1190.0,1291.0,1392.0
宮城県柴田郡川崎町,宮城県,柴田郡,川崎町,122.0,130.0,138.0,149.0,157.0,165.0,170.0,175.0,187.0,195.0
宮城県伊具郡丸森町,宮城県,伊具郡,丸森町,292.0,320.0,344.0,363.0,389.0,416.0,427.0,445.0,459.0,486.0
宮城県亘理郡亘理町,宮城県,亘理郡,亘理町,946.0,1094.0,1167.0,1242.0,1318.0,1407.0,1460.0,1545.0,1655.0,1737.0
宮城県亘理郡山元町,宮城県,亘理郡,山元町,243.0,296.0,488.0,573.0,604.0,647.0,665.0,687.0,713.0,739.0
宮城県宮城郡松島町,宮城県,宮城郡,松島町,279.0,322.0,363.0,388.0,410.0,428.0,443.0,458.0,477.0,494.0
宮城県宮城郡七ヶ浜町,宮城県,宮城郡,七ヶ浜町,342.0,421.0,481.0,510.0,544.0,577.0,601.0,626.0,651.0,684.0
宮城県宮城郡利府町,宮城県,宮城郡,利府町,841.0,915.0,983.0,1019.0,1073.0,1165.0,1216.0,1288.0,1384.0,1475.0
宮城県黒川郡大和町,宮城県,黒川郡,大和町,817.0,924.0,985.0,1031.0,1063.0,1130.0,1175.0,1216.0,1270.0,1323.0
宮城県黒川郡大郷町,宮城県,黒川郡,大郷町,176.0,188.0,207.0,217.0,233.0,253.0,267.0,281.0,300.0,316.0
宮城県黒川郡富谷町,宮城県,黒川郡,富谷町,1644.0,1837.0,,,,,,,,
宮城県黒川郡大衡村,宮城県,黒川郡,大衡村,157.0,171.0,201.0,216.0,256.0,304.0,314.0,325.0,337.0,348.0
宮城県加美郡色麻町,宮城県,加美郡,色麻町,136.0,149.0,161.0,174.0,182.0,194.0,199.0,208.0,216.0,224.0
宮城県加美郡加美町,宮城県,加美郡,加美町,351.0,396.0,424.0,464.0,507.0,555.0,587.0,627.0,698.0,759.0
宮城県遠田郡涌谷町,宮城県,遠田郡,涌谷町,272.0,299.0,320.0,341.0,363.0,384.0,398.0,407.0,426.0,450.0
宮城県遠田郡美里町,宮城県,遠田郡,美里町,592.0,684.0,757.0,799.0,862.0,919.0,936.0,977.0,1021.0,1057.0
宮城県牡鹿郡女川町,宮城県,牡鹿郡,女川町,41.0,56.0,99.0,140.0,167.0,188.0,197.0,205.0,213.0,219.0
宮城県本吉郡南三陸町,宮城県,本吉郡,南三陸町,218.0,312.0,407.0,511.0,559.0,603.0,634.0,655.0,669.0,685.0
宮城県市町村不明,宮城県,,市町村不明,52.0,52.0,52.0,52.0,52.0,52.0,49.0,47.0,45.0,43.0
秋田県秋田市,秋田県,,秋田市,1618.0,1784.0,1953.0,2096.0,2249.0,2458.0,2663.0,2893.0,3131.0,3404.0
秋田県能代市,秋田県,,能代市,254.0,267.0,295.0,320.0,343.0,365.0,387.0,429.0,455.0,478.0
秋田県横手市,秋田県,,横手市,438.0,468.0,494.0,504.0,527.0,540.0,556.0,574.0,591.0,618.0
秋田県大館市,秋田県,,大館市,315.0,354.0,380.0,407.0,439.0,492.0,543.0,601.0,687.0,792.0
秋田県男鹿市,秋田県,,男鹿市,102.0,115.0,131.0,141.0,146.0,155.0,162.0,165.0,172.0,178.0
秋田県湯沢市,秋田県,,湯沢市,118.0,128.0,140.0,150.0,160.0,165.0,172.0,178.0,179.0,184.0
秋田県鹿角市,秋田県,,鹿角市,179.0,200.0,225.0,235.0,244.0,257.0,275.0,289.0,310.0,323.0
秋田県由利本荘市,秋田県,,由利本荘市,504.0,558.0,613.0,650.0,697.0,732.0,763.0,798.0,829.0,887.0
秋田県潟上市,秋田県,,潟上市,176.0,195.0,224.0,236.0,255.0,285.0,320.0,344.0,372.0,405.0
秋田県大仙市,秋田県,,大仙市,444.0,478.0,521.0,546.0,563.0,594.0,622.0,654.0,683.0,717.0
秋田県北秋田市,秋田県,,北秋田市,172.0,196.0,213.0,232.0,246.0,262.0,274.0,286.0,307.0,328.0
秋田県にかほ市,秋田県,,にかほ市,225.0,247.0,283.0,304.0,326.0,344.0,362.0,374.0,387.0,402.0
秋田県仙北市,秋田県,,仙北市,134.0,145.0,151.0,160.0,165.0,170.0,176.0,182.0,189.0,192.0
秋田県鹿角郡小坂町,秋田県,鹿角郡,小坂町,33.0,36.0,37.0,38.0,41.0,42.0,44.0,46.0,48.0,49.0
秋田県北秋田郡上小阿仁村,秋田県,北秋田郡,上小阿仁村,3.0,3.0,4.0,4.0,5.0,6.0,7.0,9.0,10.0,10.0
秋田県山本郡藤里町,秋田県,山本郡,藤里町,12.0,12.0,12.0,12.0,13.0,14.0,15.0,16.0,15.0,16.0
秋田県山本郡三種町,秋田県,山本郡,三種町,42.0,54.0,63.0,66.0,73.0,77.0,84.0,95.0,107.0,114.0
秋田県山本郡八峰町,秋田県,山本郡,八峰町,21.0,27.0,28.0,29.0,30.0,32.0,33.0,35.0,37.0,37.0
秋田県南秋田郡五城目町,秋田県,南秋田郡,五城目町,42.0,43.0,51.0,55.0,60.0,65.0,72.0,74.0,81.0,81.0
秋田県南秋田郡八郎潟町,秋田県,南秋田郡,八郎潟町,38.0,45.0,48.0,51.0,51.0,56.0,57.0,59.0,63.0,65.0
秋田県南秋田郡井川町,秋田県,南秋田郡,井川町,29.0,32.0,34.0,42.0,44.0,44.0,45.0,46.0,50.0,53.0
秋田県南秋田郡大潟村,秋田県,南秋田郡,大潟村,57.0,62.0,67.0,69.0,69.0,70.0,71.0,72.0,73.0,73.0
秋田県仙北郡美郷町,秋田県,仙北郡,美郷町,158.0,168.0,172.0,180.0,184.0,189.0,193.0,200.0,203.0,211.0
秋田県雄勝郡羽後町,秋田県,雄勝郡,羽後町,49.0,56.0,60.0,67.0,69.0,71.0,75.0,75.0,76.0,78.0
秋田県雄勝郡東成瀬村,秋田県,雄勝郡,東成瀬村,18.0,22.0,24.0,25.0,26.0,26.0,26.0,26.0,27.0,27.0
秋田県市町村不明,秋田県,,市町村不明,35.0,35.0,35.0,35.0,35.0,35.0,35.0,34.0,33.0,33.0
山形県山形市,山形県,,山形市,2791.0,3084.0,3371.0,3612.0,3904.0,4289.0,4513.0,4728.0,4985.0,5275.0
山形県米沢市,山形県,,米沢市,616.0,675.0,721.0,756.0,810.0,873.0,918.0,953.0,997.0,1030.0
山形県鶴岡市,山形県,,鶴岡市,823.0,935.0,1050.0,1140.0,1238.0,1348.0,1429.0,1528.0,1654.0,1742.0
山形県酒田市,山形県,,酒田市,747.0,831.0,946.0,1015.0,1113.0,1209.0,1276.0,1354.0,1429.0,1511.0
山形県新庄市,山形県,,新庄市,91.0,99.0,109.0,117.0,128.0,154.0,159.0,166.0,173.0,177.0
山形県寒河江市,山形県,,寒河江市,460.0,514.0,571.0,621.0,678.0,738.0,783.0,841.0,894.0,938.0
山形県上山市,山形県,,上山市,303.0,337.0,379.0,405.0,437.0,475.0,492.0,506.0,526.0,558.0
山形県村山市,山形県,,村山市,183.0,220.0,231.0,248.0,270.0,279.0,291.0,305.0,316.0,344.0
山形県長井市,山形県,,長井市,196.0,225.0,242.0,257.0,282.0,300.0,315.0,330.0,348.0,354.0
山形県天童市,山形県,,天童市,739.0,849.0,954.0,1052.0,1168.0,1282.0,1341.0,1418.0,1489.0,1566.0
山形県東根市,山形県,,東根市,625.0,714.0,805.0,886.0,969.0,1051.0,1116.0,1184.0,1250.0,1326.0
山形県尾花沢市,山形県,,尾花沢市,40.0,50.0,52.0,53.0,57.0,68.0,74.0,81.0,87.0,91.0
山形県南陽市,山形県,,南陽市,243.0,271.0,293.0,304.0,327.0,355.0,374.0,390.0,414.0,432.0
山形県東村山郡山辺町,山形県,東村山郡,山辺町,246.0,258.0,287.0,300.0,319.0,342.0,353.0,367.0,382.0,403.0
山形県東村山郡中山町,山形県,東村山郡,中山町,169.0,181.0,200.0,205.0,216.0,227.0,232.0,247.0,256.0,268.0
山形県西村山郡河北町,山形県,西村山郡,河北町,221.0,243.0,273.0,288.0,310.0,331.0,344.0,353.0,362.0,374.0
山形県西村山郡西川町,山形県,西村山郡,西川町,24.0,24.0,24.0,26.0,29.0,31.0,31.0,32.0,33.0,36.0
山形県西村山郡朝日町,山形県,西村山郡,朝日町,46.0,50.0,55.0,55.0,59.0,61.0,63.0,65.0,67.0,67.0
山形県西村山郡大江町,山形県,西村山郡,大江町,82.0,91.0,98.0,101.0,109.0,116.0,119.0,124.0,129.0,134.0
山形県北村山郡大石田町,山形県,北村山郡,大石田町,22.0,24.0,26.0,27.0,30.0,32.0,33.0,34.0,36.0,36.0
山形県最上郡金山町,山形県,最上郡,金山町,8.0,14.0,16.0,17.0,18.0,24.0,27.0,29.0,29.0,28.0
山形県最上郡最上町,山形県,最上郡,最上町,21.0,24.0,25.0,33.0,35.0,39.0,41.0,43.0,44.0,44.0
山形県最上郡舟形町,山形県,最上郡,舟形町,16.0,18.0,19.0,20.0,20.0,21.0,21.0,24.0,29.0,29.0
山形県最上郡真室川町,山形県,最上郡,真室川町,19.0,23.0,26.0,27.0,27.0,32.0,35.0,36.0,37.0,38.0
山形県最上郡大蔵村,山形県,最上郡,大蔵村,10.0,13.0,16.0,16.0,16.0,16.0,16.0,17.0,18.0,18.0
山形県最上郡鮭川村,山形県,最上郡,鮭川村,15.0,17.0,18.0,18.0,18.0,22.0,22.0,22.0,23.0,24.0
山形県最上郡戸沢村,山形県,最上郡,戸沢村,20.0,24.0,26.0,27.0,28.0,29.0,29.0,29.0,31.0,31.0
山形県東置賜郡高畠町,山形県,東置賜郡,高畠町,199.0,231.0,253.0,270.0,280.0,302.0,317.0,327.0,346.0,361.0
山形県東置賜郡川西町,山形県,東置賜郡,川西町,158.0,175.0,190.0,194.0,202.0,209.0,218.0,225.0,238.0,249.0
山形県西置賜郡小国町,山形県,西置賜郡,小国町,7.0,8.0,8.0,10.0,10.0,12.0,13.0,15.0,16.0,17.0
山形県西置賜郡白鷹町,山形県,西置賜郡,白鷹町,155.0,172.0,185.0,194.0,203.0,215.0,220.0,227.0,238.0,247.0
山形県西置賜郡飯豊町,山形県,西置賜郡,飯豊町,74.0,79.0,89.0,91.0,96.0,102.0,105.0,109.0,110.0,112.0
山形県東田川郡三川町,山形県,東田川郡,三川町,99.0,119.0,142.0,153.0,162.0,174.0,181.0,192.0,197.0,206.0
山形県東田川郡庄内町,山形県,東田川郡,庄内町,153.0,175.0,194.0,208.0,216.0,239.0,254.0,269.0,286.0,298.0
山形県飽海郡遊佐町,山形県,飽海郡,遊佐町,64.0,80.0,91.0,108.0,123.0,138.0,146.0,149.0,163.0,179.0
山形県市町村不明,山形県,,市町村不明,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0
福島県福島市,福島県,,福島市,5998.0,6817.0,7607.0,8222.0,8775.0,9514.0,9954.0,10471.0,10991.0,11469.0
福島県会津若松市,福島県,,会津若松市,1359.0,1491.0,1634.0,1738.0,1842.0,1983.0,2090.0,2211.0,2306.0,2415.0
福島県郡山市,福島県,,郡山市,5609.0,6326.0,7075.0,7554.0,8033.0,8754.0,9216.0,9659.0,10165.0,10630.0
福島県いわき市,福島県,,いわき市,6091.0,7252.0,8318.0,8967.0,9720.0,10615.0,11147.0,11660.0,12253.0,12769.0
福島県白河市,福島県,,白河市,1095.0,1245.0,1389.0,1481.0,1588.0,1707.0,1774.0,1849.0,1916.0,1995.0
福島県須賀川市,福島県,,須賀川市,1474.0,1648.0,1797.0,1906.0,2026.0,2187.0,2284.0,2377.0,2492.0,2603.0
福島県喜多方市,福島県,,喜多方市,522.0,575.0,634.0,673.0,712.0,782.0,827.0,868.0,902.0,953.0
福島県相馬市,福島県,,相馬市,917.0,1151.0,1336.0,1460.0,1555.0,1650.0,1719.0,1779.0,1863.0,1930.0
福島県二本松市,福島県,,二本松市,1035.0,1153.0,1260.0,1372.0,1493.0,1597.0,1680.0,1763.0,1836.0,1905.0
福島県田村市,福島県,,田村市,661.0,759.0,829.0,916.0,974.0,1038.0,1079.0,1116.0,1155.0,1196.0
福島県南相馬市,福島県,,南相馬市,1231.0,1577.0,1975.0,2293.0,2550.0,2775.0,2879.0,2971.0,3079.0,3167.0
福島県伊達市,福島県,,伊達市,1289.0,1447.0,1566.0,1681.0,1826.0,1977.0,2075.0,2165.0,2296.0,2417.0
福島県本宮市,福島県,,本宮市,745.0,826.0,918.0,981.0,1049.0,1141.0,1178.0,1242.0,1323.0,1386.0
福島県伊達郡桑折町,福島県,伊達郡,桑折町,272.0,301.0,315.0,337.0,362.0,392.0,409.0,428.0,455.0,484.0
福島県伊達郡国見町,福島県,伊達郡,国見町,246.0,277.0,292.0,307.0,320.0,336.0,345.0,360.0,379.0,395.0
福島県伊達郡川俣町,福島県,伊達郡,川俣町,230.0,266.0,301.0,336.0,369.0,391.0,408.0,419.0,436.0,452.0
福島県安達郡大玉村,福島県,安達郡,大玉村,235.0,282.0,325.0,345.0,378.0,406.0,432.0,451.0,475.0,496.0
福島県岩瀬郡鏡石町,福島県,岩瀬郡,鏡石町,279.0,302.0,326.0,351.0,372.0,412.0,443.0,473.0,503.0,526.0
福島県岩瀬郡天栄村,福島県,岩瀬郡,天栄村,86.0,98.0,104.0,113.0,120.0,124.0,128.0,129.0,133.0,137.0
福島県南会津郡下郷町,福島県,南会津郡,下郷町,30.0,33.0,37.0,42.0,45.0,48.0,54.0,59.0,61.0,65.0
福島県南会津郡檜枝岐村,福島県,南会津郡,檜枝岐村,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
福島県南会津郡只見町,福島県,南会津郡,只見町,11.0,12.0,13.0,13.0,15.0,18.0,23.0,24.0,25.0,27.0
福島県南会津郡南会津町,福島県,南会津郡,南会津町,98.0,100.0,106.0,117.0,121.0,126.0,142.0,153.0,165.0,170.0
福島県耶麻郡北塩原村,福島県,耶麻郡,北塩原村,26.0,28.0,28.0,29.0,29.0,29.0,30.0,32.0,34.0,34.0
福島県耶麻郡西会津町,福島県,耶麻郡,西会津町,19.0,19.0,22.0,23.0,25.0,28.0,29.0,31.0,32.0,32.0
福島県耶麻郡磐梯町,福島県,耶麻郡,磐梯町,48.0,51.0,57.0,60.0,63.0,65.0,69.0,73.0,76.0,78.0
福島県耶麻郡猪苗代町,福島県,耶麻郡,猪苗代町,149.0,160.0,174.0,183.0,188.0,197.0,207.0,214.0,225.0,229.0
福島県河沼郡会津坂下町,福島県,河沼郡,会津坂下町,190.0,205.0,220.0,228.0,239.0,246.0,261.0,279.0,292.0,311.0
福島県河沼郡湯川村,福島県,河沼郡,湯川村,36.0,43.0,50.0,51.0,53.0,55.0,56.0,57.0,63.0,65.0
福島県河沼郡柳津町,福島県,河沼郡,柳津町,21.0,21.0,24.0,25.0,27.0,29.0,29.0,32.0,33.0,34.0
福島県大沼郡三島町,福島県,大沼郡,三島町,6.0,6.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0
福島県大沼郡金山町,福島県,大沼郡,金山町,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
福島県大沼郡昭和村,福島県,大沼郡,昭和村,1.0,2.0,2.0,2.0,3.0,3.0,5.0,8.0,8.0,8.0
福島県大沼郡会津美里町,福島県,大沼郡,会津美里町,230.0,265.0,293.0,311.0,328.0,343.0,363.0,380.0,390.0,400.0
福島県西白河郡西郷村,福島県,西白河郡,西郷村,423.0,482.0,554.0,617.0,678.0,730.0,763.0,798.0,831.0,867.0
福島県西白河郡泉崎村,福島県,西白河郡,泉崎村,136.0,149.0,163.0,175.0,184.0,195.0,209.0,215.0,226.0,241.0
福島県西白河郡中島村,福島県,西白河郡,中島村,88.0,105.0,120.0,128.0,135.0,145.0,157.0,165.0,168.0,177.0
福島県西白河郡矢吹町,福島県,西白河郡,矢吹町,347.0,388.0,421.0,451.0,476.0,510.0,531.0,552.0,579.0,608.0
福島県東白川郡棚倉町,福島県,東白川郡,棚倉町,242.0,278.0,314.0,348.0,361.0,381.0,412.0,430.0,445.0,455.0
福島県東白川郡矢祭町,福島県,東白川郡,矢祭町,96.0,108.0,115.0,122.0,139.0,146.0,149.0,151.0,160.0,164.0
福島県東白川郡塙町,福島県,東白川郡,塙町,132.0,149.0,161.0,181.0,194.0,207.0,218.0,229.0,237.0,242.0
福島県東白川郡鮫川村,福島県,東白川郡,鮫川村,70.0,76.0,81.0,88.0,96.0,100.0,102.0,107.0,109.0,110.0
福島県石川郡石川町,福島県,石川郡,石川町,223.0,246.0,261.0,278.0,291.0,315.0,326.0,335.0,351.0,366.0
福島県石川郡玉川村,福島県,石川郡,玉川村,109.0,120.0,134.0,146.0,153.0,165.0,174.0,180.0,187.0,192.0
福島県石川郡平田村,福島県,石川郡,平田村,101.0,115.0,128.0,134.0,144.0,150.0,159.0,161.0,165.0,171.0
福島県石川郡浅川町,福島県,石川郡,浅川町,109.0,124.0,138.0,149.0,156.0,169.0,171.0,185.0,189.0,195.0
福島県石川郡古殿町,福島県,石川郡,古殿町,45.0,52.0,57.0,62.0,73.0,75.0,75.0,81.0,87.0,92.0
福島県田村郡三春町,福島県,田村郡,三春町,333.0,388.0,428.0,472.0,503.0,530.0,557.0,588.0,614.0,646.0
福島県田村郡小野町,福島県,田村郡,小野町,186.0,219.0,236.0,248.0,259.0,274.0,284.0,296.0,306.0,311.0
福島県双葉郡広野町,福島県,双葉郡,広野町,78.0,96.0,113.0,127.0,138.0,150.0,154.0,159.0,161.0,162.0
福島県双葉郡楢葉町,福島県,双葉郡,楢葉町,74.0,111.0,187.0,237.0,276.0,307.0,331.0,354.0,366.0,379.0
福島県双葉郡富岡町,福島県,双葉郡,富岡町,112.0,112.0,114.0,135.0,157.0,185.0,205.0,219.0,240.0,254.0
福島県双葉郡川内村,福島県,双葉郡,川内村,23.0,32.0,47.0,55.0,61.0,71.0,73.0,78.0,78.0,78.0
福島県双葉郡大熊町,福島県,双葉郡,大熊町,127.0,127.0,127.0,128.0,128.0,129.0,127.0,130.0,131.0,138.0
